house_type,house_size,city,latitude,longitude,price,currency,numBathrooms,numBalconies,Status
5 BHK Independent House ,"6,251 sq ft",Delhi,28.49946976,77.19647217,601022,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"6,251 sq ft",Delhi,28.49946976,77.19647217,301020,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"6,251 sq ft",Delhi,28.52631378,77.14366913,401010,INR,4.0,4.0,Unfurnished
4 BHK Villa ,"5,562 sq ft",Delhi,28.52631378,77.14366913,301012,INR,4.0,2.0,Unfurnished
1 BHK Apartment ,500 sq ft,Delhi,28.5351696,77.25666046,12000,INR,1.0,1.0,Furnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.49946976,77.19647217,401014,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.49946976,77.19647217,704405,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.49946976,77.19647217,549195,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.49946976,77.19647217,301012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.49946976,77.19647217,401012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"6,251 sq ft",Delhi,28.49946976,77.19647217,404012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,469 sq ft",Delhi,28.49946976,77.19647217,301012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59545326,77.21033478,1548182,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59545326,77.21033478,1101010,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401105,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,381012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401102,INR,4.0,4.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401102,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401102,INR,4.0,3.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401101,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.55949974,77.21679688,504012,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57262039,77.26422119,381012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57262039,77.26422119,350410,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57262039,77.26422119,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57262039,77.26422119,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.57262039,77.26422119,301101,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57262039,77.26422119,504105,INR,3.0,4.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.57262039,77.26422119,308212,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.57262039,77.26422119,310182,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401105,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,381012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,401102,INR,4.0,4.0,Unfurnished
2 BHK Independent Floor ,750 sq ft,Delhi,28.695364,77.15354919,25000,INR,2.0,1.0,Semi-Furnished
3 BHK Independent Floor ,"1,350 sq ft",Delhi,28.695364,77.15354919,40000,INR,3.0,1.0,Semi-Furnished
4 BHK Apartment ,"5,569 sq ft",Delhi,28.49571991,77.13581085,784485,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.49571991,77.13581085,546195,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.49571991,77.13581085,401105,INR,5.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.49571991,77.13581085,301200,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.49946976,77.19647217,429419,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.49946976,77.19647217,301022,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.49946976,77.19647217,401010,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"6,521 sq ft",Delhi,28.52631378,77.14366913,404012,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.52631378,77.14366913,401012,INR,5.0,2.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.52631378,77.14366913,362612,INR,4.0,4.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.52631378,77.14366913,564195,INR,4.0,2.0,Unfurnished
5 BHK Apartment ,"6,521 sq ft",Delhi,28.52631378,77.14366913,401012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"6,521 sq ft",Delhi,28.52631378,77.14366913,301102,INR,4.0,4.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.50527763,77.20741272,310100,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.50527763,77.20741272,301012,INR,4.0,4.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.50527763,77.20741272,549185,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.50527763,77.20741272,401015,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.50527763,77.20741272,549419,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.50527763,77.20741272,401015,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.50527763,77.20741272,401015,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.50527763,77.20741272,401102,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.50527763,77.20741272,301022,INR,4.0,4.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.50527763,77.20741272,301015,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.49571991,77.13581085,404015,INR,4.0,4.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.49571991,77.13581085,404015,INR,4.0,4.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.49571991,77.13581085,301011,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49571991,77.13581085,549195,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.49571991,77.13581085,301010,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"6,521 sq ft",Delhi,28.49571991,77.13581085,401011,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49571991,77.13581085,401015,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49571991,77.13581085,549191,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,562 sq ft",Delhi,28.54351997,77.22973633,301012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"6,251 sq ft",Delhi,28.54351997,77.22973633,401012,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53087997,77.20243073,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53087997,77.20243073,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53087997,77.20243073,301012,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,621 sq ft",Delhi,28.53087997,77.20243073,235592,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,521 sq ft",Delhi,28.53087997,77.20243073,235562,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,301022,INR,3.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.53087997,77.20243073,401015,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,562 sq ft",Delhi,28.53087997,77.20243073,235562,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,310202,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.5376606,77.20207214,201202,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,586 sq ft",Delhi,28.5376606,77.20207214,235925,INR,4.0,3.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.57413292,77.16131592,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.57413292,77.16131592,301101,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.57413292,77.16131592,401012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.57413292,77.16131592,401012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.57413292,77.16131592,401102,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.57413292,77.16131592,504015,INR,4.0,2.0,Unfurnished
4 BHK Apartment ,"5,896 sq ft",Delhi,28.57413292,77.16131592,504105,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.57413292,77.16131592,640110,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55949974,77.21679688,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55949974,77.21679688,401012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"3,011 sq ft",Delhi,28.55949974,77.21679688,301102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,852 sq ft",Delhi,28.55949974,77.21679688,308211,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55949974,77.21679688,301102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55949974,77.21679688,504100,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55949974,77.21679688,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.55949974,77.21679688,301102,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,381012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,301101,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,301012,INR,4.0,4.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55949974,77.21679688,301012,INR,4.0,2.0,Unfurnished
3 BHK Apartment ,"1,953 sq ft",Delhi,28.57709885,77.23474884,150000,INR,,,Furnished
2 BHK Apartment ,"1,000 sq ft",Delhi,28.71616554,77.12406921,24000,INR,2.0,2.0,Semi-Furnished
3 BHK Apartment ,"1,300 sq ft",Delhi,28.71208572,77.12065125,32000,INR,2.0,2.0,Semi-Furnished
2 BHK Apartment ,900 sq ft,Delhi,28.71543121,77.12310791,20000,INR,2.0,2.0,Semi-Furnished
2 BHK Apartment ,900 sq ft,Delhi,28.71616554,77.12406921,24000,INR,2.0,2.0,Semi-Furnished
2 BHK Apartment ,900 sq ft,Delhi,28.71014595,77.12358093,22000,INR,2.0,,Semi-Furnished
3 BHK Apartment ,"1,230 sq ft",Delhi,28.72058678,77.12262726,30000,INR,2.0,2.0,Semi-Furnished
3 BHK Apartment ,"1,200 sq ft",Delhi,28.71616554,77.12406921,38000,INR,2.0,2.0,Semi-Furnished
3 BHK Apartment ,"1,200 sq ft",Delhi,28.71422958,77.12690735,31000,INR,2.0,2.0,Semi-Furnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.6001606,77.22097778,1010102,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.6001606,77.22097778,1220102,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.60173035,77.18534088,1401101,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"5,896 sq ft",Delhi,28.60173035,77.18534088,1418181,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57413292,77.16131592,301101,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57413292,77.16131592,504105,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57413292,77.16131592,310102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57413292,77.16131592,301102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57413292,77.16131592,301101,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57413292,77.16131592,504105,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57413292,77.16131592,301102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.57413292,77.16131592,301101,INR,3.0,2.0,Unfurnished
2 BHK Independent Floor ,700 sq ft,Delhi,28.63529968,77.22499847,13000,INR,2.0,,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.57893944,77.16504669,401102,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,521 sq ft",Delhi,28.57893944,77.16504669,401012,INR,4.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,251 sq ft",Delhi,28.55739021,77.15714264,541114,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55739021,77.15714264,301012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,251 sq ft",Delhi,28.55739021,77.15714264,301011,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56125832,77.19052124,235925,INR,3.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.55739021,77.15714264,401014,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"6,521 sq ft",Delhi,28.55739021,77.15714264,804014,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.55739021,77.15714264,640101,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"4,462 sq ft",Delhi,28.55739021,77.15714264,540101,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56125832,77.19052124,301011,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56125832,77.19052124,301011,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.56125832,77.19052124,301012,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,846 sq ft",Delhi,28.56125832,77.19052124,235592,INR,3.0,2.0,Unfurnished
5 BHK Independent House ,"6,521 sq ft",Delhi,28.59763908,77.23332977,1549191,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.59763908,77.23332977,1848415,INR,5.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59763908,77.23332977,1548181,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,562 sq ft",Delhi,28.59763908,77.23332977,1282181,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.59763908,77.23332977,374945,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,569 sq ft",Delhi,28.59763908,77.23332977,284948,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,562 sq ft",Delhi,28.59763908,77.23332977,301022,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.50527763,77.20741272,546195,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.50527763,77.20741272,401015,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"5,896 sq ft",Delhi,28.50527763,77.20741272,564195,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"5,569 sq ft",Delhi,28.50527763,77.20741272,546191,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,251 sq ft",Delhi,28.50527763,77.20741272,652555,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,569 sq ft",Delhi,28.50527763,77.20741272,546195,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,569 sq ft",Delhi,28.50527763,77.20741272,401100,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,541 sq ft",Delhi,28.50527763,77.20741272,310200,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,569 sq ft",Delhi,28.49571991,77.13581085,401010,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.49571991,77.13581085,301012,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.49571991,77.13581085,640401,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"6,251 sq ft",Delhi,28.49571991,77.13581085,401010,INR,5.0,2.0,Unfurnished
4 BHK Villa ,"6,521 sq ft",Delhi,28.49571991,77.13581085,301020,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,893 sq ft",Delhi,28.55175018,77.23332977,235562,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,251 sq ft",Delhi,28.55175018,77.23332977,235562,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,562 sq ft",Delhi,28.55175018,77.23332977,401012,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,562 sq ft",Delhi,28.55175018,77.23332977,401010,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,562 sq ft",Delhi,28.55175018,77.23332977,301102,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53174019,77.24913788,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53174019,77.24913788,301022,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53174019,77.24913788,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.53174019,77.24913788,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.53174019,77.24913788,235592,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.53174019,77.24913788,235592,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,521 sq ft",Delhi,28.53174019,77.24913788,310202,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.53174019,77.24913788,301022,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.53174019,77.24913788,401010,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"6,251 sq ft",Delhi,28.53174019,77.24913788,401002,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,251 sq ft",Delhi,28.54154015,77.21611786,235592,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,251 sq ft",Delhi,28.54154015,77.21611786,401012,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.54154015,77.21611786,301022,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,745 sq ft",Delhi,28.54351997,77.22973633,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.54351997,77.22973633,235562,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.54351997,77.22973633,235592,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.54351997,77.22973633,235925,INR,3.0,2.0,Unfurnished
4 BHK Independent Floor ,"6,251 sq ft",Delhi,28.54351997,77.22973633,301022,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.5969677,77.22038269,1201100,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.59545326,77.21033478,1401104,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.59545326,77.21033478,1548184,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.59095383,77.22794342,1545181,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.59095383,77.22794342,2011005,INR,4.0,2.0,Unfurnished
5 BHK Independent House ,"5,896 sq ft",Delhi,28.62281036,77.22541809,1102001,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.62281036,77.22541809,1220012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.6206398,77.23696136,1101001,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.6206398,77.23696136,2236212,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,569 sq ft",Delhi,28.5969677,77.22038269,1202001,INR,4.0,2.0,Unfurnished
2 BHK Apartment ,950 sq ft,Delhi,28.62976646,77.30672455,18000,INR,1.0,1.0,Semi-Furnished
1 BHK Independent Floor ,500 sq ft,Delhi,28.55912971,77.2505722,11000,INR,1.0,1.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.59763908,77.23332977,301011,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.59763908,77.23332977,301101,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,741 sq ft",Delhi,28.59763908,77.23332977,235592,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55739021,77.15714264,310102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55739021,77.15714264,310102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55739021,77.15714264,310101,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55739021,77.15714264,301102,INR,3.0,2.0,Unfurnished
5 BHK Independent Floor ,"6,251 sq ft",Delhi,28.55739021,77.15714264,301011,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"5,896 sq ft",Delhi,28.55739021,77.15714264,401011,INR,4.0,2.0,Unfurnished
4 BHK Independent Floor ,"4,562 sq ft",Delhi,28.55739021,77.15714264,301011,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"6,251 sq ft",Delhi,28.59763908,77.23332977,1548184,INR,4.0,2.0,Unfurnished
5 BHK Villa ,"6,521 sq ft",Delhi,28.59763908,77.23332977,2010101,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"6,521 sq ft",Delhi,28.59763908,77.23332977,1546191,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.59763908,77.23332977,1010121,INR,4.0,2.0,Unfurnished
3 BHK Independent Floor ,"3,011 sq ft",Delhi,28.55739021,77.15714264,301101,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55739021,77.15714264,301102,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55739021,77.15714264,301011,INR,3.0,2.0,Unfurnished
3 BHK Independent Floor ,"2,856 sq ft",Delhi,28.55739021,77.15714264,235592,INR,3.0,2.0,Unfurnished
2 BHK Apartment ,800 sq ft,Delhi,28.62412453,77.08145905,30000,INR,2.0,2.0,Semi-Furnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.49571991,77.13581085,352929,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,569 sq ft",Delhi,28.49571991,77.13581085,375491,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"6,541 sq ft",Delhi,28.49571991,77.13581085,401012,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,569 sq ft",Delhi,28.49571991,77.13581085,425505,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49571991,77.13581085,425404,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.49571991,77.13581085,504401,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.49571991,77.13581085,401102,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49571991,77.13581085,401012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49946976,77.19647217,310110,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.49946976,77.19647217,404102,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49946976,77.19647217,404101,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.49946976,77.19647217,401101,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49946976,77.19647217,504011,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49946976,77.19647217,301102,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49946976,77.19647217,405212,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.52631378,77.14366913,301012,INR,4.0,4.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.52631378,77.14366913,341010,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.52631378,77.14366913,310102,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.52631378,77.14366913,401010,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.52631378,77.14366913,361612,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.52631378,77.14366913,404101,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.52631378,77.14366913,404011,INR,4.0,2.0,Unfurnished
4 BHK Independent House ,"5,896 sq ft",Delhi,28.52631378,77.14366913,401012,INR,4.0,2.0,Unfurnished
4 BHK Villa ,"5,896 sq ft",Delhi,28.49571991,77.13581085,381102,INR,4.0,2.0,Unfurnished
